key,group,version,title,parentItem,authors,editors,otherCreators,itemType,publicationTitle,volume,issue,pages,date,dateFreetext,series,seriesTitle,url,note,abstractNote,accessDate,seriesText,journalAbbreviation,language,doi,issn,shortTitle,archive,archiveLocation,libraryCatalog,callNumber,rights,collections,deleted,tags,metaDataItemKey,metaDataItemVersion,dateAdded,dateModified,conceptTagIds,conceptTags,references,gilesUploads,extra,hidden,metaDataNote,otherCreatorRoles
SUYLT7M6,2310918,23,Developmental evolution as a mechanistic science: the inference from developmental mechanisms to evolutionary processes,,"[{'@type': 'Person', 'name': 'Günter P. Wagner', 'uri': None, 'localAuthorityId': None, 'firstName': 'Günter P.', 'lastName': 'Wagner', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Chi-Hua Chiu', 'uri': None, 'localAuthorityId': None, 'firstName': 'Chi-Hua', 'lastName': 'Chiu', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,American Zoologist,40,5,819–831,2000-01-01T00:00Z,2000,,,,,,,,,,,,Developmental evolution as a mechanistic science,,,Google Scholar,,,['A73U8NXR'],1,[],,0,2023-02-20T16:33:53Z,,,,,,,0,False,[]
ECACH3RJ,2310918,556,"‪Introductory essay: evolution, comparative biology, and development‬",,"[{'@type': 'Person', 'name': 'WC Aird et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'WC', 'lastName': 'Aird et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],BOOK_SECTION,,,,21-28,2007-01-01T00:00Z,2007,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:-_dYPAW6P2MC,,"‪WC Aird, M Laubichler‬, ‪Endothelial Biomedicine, 2007‬ - ‪Cited by 2‬",2023-02-23T17:09:08Z,,,,,,‪Introductory essay,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:56Z,,,,,,,0,False,[]
KDN8SDQX,2310918,700,‪How and what does a biological system compute‬,,"[{'@type': 'Person', 'name': 'Sonja J. Prohaska et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Sonja J.', 'lastName': 'Prohaska et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,119-139,2019-01-01T00:00Z,2019,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=20&pagesize=80&citation_for_view=N5P-cI4AAAAJ:zCSUwVk65WsC,,"‪S Prohaska, PF Stadler, M Laubichler‬, ‪The energetics of computing in life and machines, 2019‬ - ‪Cited by 4‬",2023-02-23T16:59:51Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:55Z,,,,,,,0,False,[]
7IZ4KGV8,2310918,1146,‪History of genetically oriented brain studies by Cecile Vogt and Oskar Vogt from 1895 to ca. 1927‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,UNIV CHICAGO PRESS,90,2,394-395,,1999/6/1,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:buQ7SEKw-1sC,,"‪MD Laubichler, 1999‬",2023-02-23T17:24:05Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:54Z,,,,,,,0,False,[]
8AANEM8G,2310918,1422,"‪Integrating Development, Evolution and Cognition‬",,"[{'@type': 'Person', 'name': ' Gerd B Müller', 'uri': '', 'localAuthorityId': '', 'firstName': '', 'lastName': 'Gerd B Müller', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': ' Linnda R Caporael', 'uri': '', 'localAuthorityId': '', 'firstName': '', 'lastName': 'Linnda R Caporael', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': ' Peter Hammerstein', 'uri': '', 'localAuthorityId': '', 'firstName': '', 'lastName': 'Peter Hammerstein', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': '', 'localAuthorityId': '', 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]","[{'@type': 'Person', 'name': 'Robert N. Brandon', 'uri': 'http://viaf.org/viaf/32098413/', 'localAuthorityId': '', 'firstName': 'Robert N.', 'lastName': 'Brandon', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Roger Sansom', 'uri': 'http://viaf.org/viaf/2896161211915840070008/', 'localAuthorityId': '', 'firstName': 'Roger', 'lastName': 'Sansom', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]",[],JOURNAL_ARTICLE,,,,31,2007-09-21T00:00Z,09/21/2007,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:ldfaerwXgEUC,,,2023-02-23T17:24:38Z,,MIT Press Journals,,,,,,,,,,['A73U8NXR'],0,[],RAQSKFW7,1423,2023-02-23T17:13:56Z,,[],[],[],[],,0,False,[]
TFC89KTZ,2310918,1484,"Embryos, Cells, Genes, and Organisms: Reflections on the History of Evolutionary Developmental Biology",,"[{'@type': 'Person', 'name': 'Jane Maienschein', 'uri': '', 'localAuthorityId': '', 'firstName': 'Jane', 'lastName': 'Maienschein', 'positionInList': 0, 'citationKey': None, 'affiliations': []}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': '', 'localAuthorityId': '', 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]",[],[],JOURNAL_ARTICLE,Integrating evolution and development: From theory to practice,,,1,2007-01-01T00:00Z,2007,,,,,,,,,,,,"Embryos, Cells, Genes, and Organisms",,,Google Scholar,,,['A73U8NXR'],0,[],692PKPBB,1485,2023-02-23T17:09:26Z,,[],[],[],[],,0,False,[]
5PU5VCQK,2310918,151,Measuring the contributions of Chinese scholars to the research field of systems biology from 2005 to 2013,,"[{'@type': 'Person', 'name': 'Yawen Zou', 'uri': None, 'localAuthorityId': None, 'firstName': 'Yawen', 'lastName': 'Zou', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Scientometrics,110,3,1615–1631,2017-01-01T00:00Z,2017,,,,,,,,,,,,,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:56Z,,,,,,,0,False,[]
4IXZWKWP,2310918,1078,"‪Hertwig, Wilhelm August Oscar‬",,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,"John Wiley & Sons, Ltd",,,,,2001/5/30,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:1qzjygNMrQYC,,"‪MD Laubichler‬, ‪eLS, 2001‬ - ‪Cited by 1‬",2023-02-23T17:05:01Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:54Z,,,,,,,0,False,[]
VNGQ8F3U,2310918,1478,Seite nicht gefunden | Page not found,,"[{'@type': 'Person', 'name': 'Haus der Kulturen der Welt', 'uri': '', 'localAuthorityId': '', 'firstName': 'Haus der Kulturen der', 'lastName': 'Welt', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]",[],[],WEBPAGE,,,,,,2022-03-16,,,https://www.hkw.de/de/div/fehlerseiten/seite_nicht_gefunden.php,,,2023-02-20T17:55:30Z,,,de,,,,,,,,,['A73U8NXR'],0,[],JD5CPR4W,1479,2023-02-23T17:14:17Z,,[],[],[],[],,0,False,[]
8B9UM7F3,2310918,1360,‪Cell Biology: The Birth of the Cell: H. Harris‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,AMERICAN ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE,,,58-58,1999-01-01T00:00Z,1999,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:uWQEDVKXjbEC,,"‪MD Laubichler‬, ‪SCIENCE-NEW YORK THEN WASHINGTON-, 1999‬",2023-02-23T17:23:50Z,,,,,,‪Cell Biology,,,,,,['A73U8NXR'],1,[],,0,2023-02-23T17:09:29Z,,,,,,,0,False,[]
JGEKPP87,2310918,1116,‪Learning from Errors‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,American Association for the Advancement of Science,324,5924,181-182,,2009/4/10,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:eJXPG6dFmWUC,,"‪MD Laubichler, 2009‬",2023-02-23T17:11:53Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:56Z,,,,,,,0,False,[]
T9SPN4X4,2310918,1534,‪An Egg Is an Egg Is an Egg‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Elsevier,111,4,460-461,,2002/11/15,,,https://www.cell.com/cell/pdf/S0092-8674(02)01127-3.pdf,,"‪MD Laubichler‬, ‪Cell, 2002‬",2023-02-23T17:20:07Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:27Z,,,,,,,0,False,[]
7NCCFVE4,2310918,733,"‪The Borges challenge in biology. Review of: Weiss, Kenneth M. and Anne V. Buchanan: Genetics and the logic of evolution. Hoboken, NJ: Wiley 2004‬",,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'L Pyne', 'uri': None, 'localAuthorityId': None, 'firstName': 'L', 'lastName': 'Pyne', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,768-769,2006-01-01T00:00Z,2006,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:mB3voiENLucC,,"‪MD Laubichler, L Pyne‬, ‪BioEssays, 2006‬ - ‪Cited by 1‬",2023-02-23T17:08:17Z,,,,,,‪The Borges challenge in biology. Review of,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:37Z,,,,,,,0,False,[]
IRSJFWS9,2310918,891,"‪Flies, genes, and brains: Oskar Vogt, Nikolai Timoféeff-Ressovsky, and the origin of the concepts of penetrance and expressivity‬",,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Springer Netherlands,,,63-85,2002-01-01T00:00Z,2002,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&pagesize=80&citation_for_view=N5P-cI4AAAAJ:aqlVkmm33-oC,,"‪MD Laubichler, S Sarkar‬, ‪Mutating Concepts, Evolving Disciplines: Genetics, Medicine, and Society, 2002‬ - ‪Cited by 14‬",2023-02-22T17:22:57Z,,,,,,"‪Flies, genes, and brains",,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:53Z,,,,,,,0,False,[]
FD3N2766,2310918,197,The organism is dead. Long live the organism!,,"[{'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Perspectives on Science,8,3,286–315,2000-01-01T00:00Z,2000,,,,,,,,,,,,,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:39Z,,,,,,,0,False,[]
M4TSQBSI,2310918,71,A Global Classroom for International Sustainability Education,,"[{'@type': 'Person', 'name': 'Arnim Wiek', 'uri': None, 'localAuthorityId': None, 'firstName': 'Arnim', 'lastName': 'Wiek', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Michael J. Bernstein', 'uri': None, 'localAuthorityId': None, 'firstName': 'Michael J.', 'lastName': 'Bernstein', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Guido Caniglia', 'uri': None, 'localAuthorityId': None, 'firstName': 'Guido', 'lastName': 'Caniglia', 'positionInList': 3, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Ben Minteer', 'uri': None, 'localAuthorityId': None, 'firstName': 'Ben', 'lastName': 'Minteer', 'positionInList': 4, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Daniel J. Lang', 'uri': None, 'localAuthorityId': None, 'firstName': 'Daniel J.', 'lastName': 'Lang', 'positionInList': 5, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Creative Education,4,4,19-28,,2013-04-30,,,http://www.scirp.org/Journal/Paperabs.aspx?paperid=30909,,"Sustainability studies put emphasis on social-environmental-technical problems with local manifestations and global impacts. This makes especially poignant the need for educational experiences in which students confront the challenges of crossing cultural, national, and geographical boundaries in a globalized world and understand the historical, epistemological and ethical underpinnings of these diverse cultural conditions. The success criteria to evaluate the educational experiences demanded by the globalization of education, however, are yet to be specified and used in novel educational opportunities. A brief review of international sustainability education options currently available to students reveals a gap between the knowledge students may need to succeed in a globalized world and the opportunities available. Into this landscape, we introduce The Global Classroom, an international collaboration between Leuphana University of Lüneburg in Germany and Arizona State University in the US. The project strives for an interdisciplinary and cross-cultural approach to equipping students with the knowledge, skills, and attitudes required to take on sustainability challenges in international settings. We discuss the structure and organization of the Global Classroom model and share preliminary experiences. The article concludes with a reflection on institutional structures conducive to providing students with the international learning opportunities they may need to tackle sustainability problems in a globalized world.",2023-02-20T17:54:31Z,,,en,,,,,,www.scirp.org,,http://creativecommons.org/licenses/by/4.0/,['A73U8NXR'],0,[],,0,2023-02-23T17:09:26Z,,,,,,,0,False,[]
2I5MWADD,2310918,1368,‪Conrad Hal Waddington: Forefather of theoretical EvoDevo‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Springer Netherlands,3,3,185-187,,2008-9,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=20&pagesize=80&citation_for_view=N5P-cI4AAAAJ:XiVPGOgt02cC,,"‪MD Laubichler, BK Hall‬, ‪Biological Theory, 2008‬ - ‪Cited by 4‬",2023-02-23T16:59:45Z,,,,,,‪Conrad Hal Waddington,,,,,,['A73U8NXR'],1,[],,0,2023-02-23T17:09:30Z,,,,,,,0,False,[]
K7W5W9WA,2310918,110,Experiments and evidence in sustainability science: A typology,,"[{'@type': 'Person', 'name': 'Guido Caniglia', 'uri': None, 'localAuthorityId': None, 'firstName': 'Guido', 'lastName': 'Caniglia', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Niko Schäpke', 'uri': None, 'localAuthorityId': None, 'firstName': 'Niko', 'lastName': 'Schäpke', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Daniel J. Lang', 'uri': None, 'localAuthorityId': None, 'firstName': 'Daniel J.', 'lastName': 'Lang', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'David J. Abson', 'uri': None, 'localAuthorityId': None, 'firstName': 'David J.', 'lastName': 'Abson', 'positionInList': 3, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Christopher Luederitz', 'uri': None, 'localAuthorityId': None, 'firstName': 'Christopher', 'lastName': 'Luederitz', 'positionInList': 4, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Arnim Wiek', 'uri': None, 'localAuthorityId': None, 'firstName': 'Arnim', 'lastName': 'Wiek', 'positionInList': 5, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 6, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Fabienne Gralla', 'uri': None, 'localAuthorityId': None, 'firstName': 'Fabienne', 'lastName': 'Gralla', 'positionInList': 7, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Henrik von Wehrden', 'uri': None, 'localAuthorityId': None, 'firstName': 'Henrik', 'lastName': 'von Wehrden', 'positionInList': 8, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Journal of Cleaner Production,169,,39-47,,2017-12-15,Experimentation for climate change solutions,,https://www.sciencedirect.com/science/article/pii/S0959652617311162,,"Experiments are crucial for sustainability science because they allow researchers to produce evidence about the causes of sustainability problems and about the effectiveness of solutions. Many laboratory and field studies, community-based initiatives, and pilot projects have been defined as experiments in this field. Yet, in sustainability science, it is still unclear what distinguishes scientific experiments from conventional projects or initiatives as well as how different scientific experiments compare to one another. In this article, we define an experiment as a scientific practice that relies primarily on an intervention and that allows for the production of empirical evidence. We show that, in sustainability science, researchers can have different types of control over the intervention (from full to no control) and that evidence can be about different subjects (sustainability problems or sustainability solutions). Relying on this differentiation, we introduce a typology that organizes experiments in sustainability science according to type of control over interventions and subjects of experimentation. The typology provides a synthetic, comprehensive, and comparative overview of the variety of experimental approaches in sustainability science. By providing a definition and a typology for scientific experimentation in this field, the article contributes to the further development of evidence-based approaches in sustainability science.",2023-02-20T17:53:33Z,,Journal of Cleaner Production,en,,,Experiments and evidence in sustainability science,,,ScienceDirect,,,['A73U8NXR'],0,"[{'tag': 'Causal and actionable knowledge', 'type': 1}, {'tag': 'Sustainability problems', 'type': 1}, {'tag': 'Sustainability solutions', 'type': 1}, {'tag': 'Sustainability transformations', 'type': 1}, {'tag': 'Sustainability transitions', 'type': 1}, {'tag': 'Transdisciplinarity', 'type': 1}]",,0,2023-02-23T17:12:52Z,,,,,,,0,False,[]
5764X5AG,2310918,934,‪Models in theoretical biology‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,1-14,2007-01-01T00:00Z,2007,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&pagesize=80&citation_for_view=N5P-cI4AAAAJ:r0BpntZqJG4C,,"‪MD Laubichler, GB Müller‬, ‪Modeling Biology: Structures, Behavior, Evolution, eds. Manfred D …, 2007‬ - ‪Cited by 11‬",2023-02-22T17:23:20Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:57Z,,,,,,,0,False,[]
88CQ54IG,2310918,427,Manfred Laubichler,,[],[],[],WEBPAGE,,,,,,,,,https://scholar.google.com/citations?user=N5P-cI4AAAAJ&hl=en,,"‪Unknown affiliation‬ - ‪‪Cited by 4,477‬‬",2023-02-20T18:10:45Z,,,,,,,,,,,,['A73U8NXR'],1,[],,0,2023-02-23T17:13:56Z,,,,,,,0,False,[]
NJPWK52Z,2310918,1610,Developmental evolution as a mechanistic science: the inference from developmental mechanisms to evolutionary processes,,"[{'@type': 'Person', 'name': 'Günter P. Wagner', 'uri': None, 'localAuthorityId': None, 'firstName': 'Günter P.', 'lastName': 'Wagner', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Chi-Hua Chiu', 'uri': None, 'localAuthorityId': None, 'firstName': 'Chi-Hua', 'lastName': 'Chiu', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,American Zoologist,40,5,819–831,2000-01-01T00:00Z,2000,,,https://academic.oup.com/icb/article/40/5/819/157368,,,,,,,,,Developmental evolution as a mechanistic science,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:50Z,,,,,,,0,False,[]
X9EQDAPK,2310918,915,‪History of Science Karl Pearson The Scientific Life in a Statistical Age TM Porter‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,AMERICAN ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE,,,1747-1747,2004-01-01T00:00Z,2004,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:l7t_Zn2s7bgC,,"‪MD Laubichler‬, ‪SCIENCE-NEW YORK THEN WASHINGTON-, 2004‬",2023-02-23T17:15:14Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:54Z,,,,,,,0,False,[]
9KVAHHQG,2310918,1505,‪A new series of vignettes on the history of evolutionary developmental biology‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,"Wiley Subscription Services, Inc., A Wiley Company",299,1,1-2,2003-01-01T00:00Z,2003,,,https://pubmed.ncbi.nlm.nih.gov/14508810/,,"‪MD Laubichler, GP Wagner‬, ‪Journal of Experimental Zoology Part B: Molecular and Developmental Evolution, 2003‬ - ‪Cited by 5‬",2023-02-23T16:59:57Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:27Z,,,,,,,0,False,[]
M75C6NPT,2310918,1198,"‪Membranes: Metaphors of Invasion in Nineteenth-Century Literature, Science, and Politics‬",,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,The MIT Press,32,2,287-288,2001-01-01T00:00Z,2001,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:rO6llkc54NcC,,"‪MD Laubichler, 2001‬",2023-02-23T17:19:16Z,,,,,,‪Membranes,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:56Z,,,,,,,0,False,[]
NKHCJZ9P,2310918,1602,‪Conrad Hal Waddington: Forefather of Theoretical EvoDevo‬,,"[{'@type': 'Person', 'name': 'BK Hall', 'uri': None, 'localAuthorityId': None, 'firstName': 'BK', 'lastName': 'Hall', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 1, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,3,3,,,14 April 2015,,,https://philpapers.org/rec/HALCHW-2,,"‪BK Hall, MD Laubichler‬, ‪Biological Theory, 2008‬",2023-02-23T17:11:07Z,,,,,,‪Conrad Hal Waddington,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:30Z,,,,,,,0,False,[]
RFGWFNND,2310918,151,How can history of science matter to scientists?,,"[{'@type': 'Person', 'name': 'Jane Maienschein', 'uri': None, 'localAuthorityId': None, 'firstName': 'Jane', 'lastName': 'Maienschein', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Andrea Loettgers', 'uri': None, 'localAuthorityId': None, 'firstName': 'Andrea', 'lastName': 'Loettgers', 'positionInList': 2, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Isis,99,2,341–349,2008-01-01T00:00Z,2008,,,,,,,,,,,,,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:55Z,,,,,,,0,False,[]
D6U7G3GC,2310918,1591,‪Cell phenotypes as macrostates of the GRN dynamics‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,334,4,213-224,,2020-6,,,https://onlinelibrary.wiley.com/doi/abs/10.1002/jez.b.22938,,"‪E Borriello, SI Walker, MD Laubichler‬, ‪Journal of Experimental Zoology Part B: Molecular and Developmental Evolution, 2020‬ - ‪Cited by 5‬",2023-02-23T17:00:06Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:29Z,,,,,,,0,False,[]
